10000 0.400000    -9.95    -20.4     85.6  0.00019 0.000337 -0.000651 2.57e-05 1.61e-05 3.52e-05   0.0006 0.000521 0.000912 -3.31e-06  1.3e-08        1    0.997        1        0  0.00175    0.285 7.46e-08     3.99    0.995  0.00144    -20.8 0.000146 1.28e-05 1.66e-07 2.55e-06  3.9e-06     0.99    0.995      139     5.19   0.0029   0.0029  7.1e-10    -93.7 8.89e-06 1.51e-07 0.000997 1.63e-08    0.997 7.46e-06 7.78e-05   0.0716   0.0274   0.0351 1.07e-05 7.46e-06   0.0246        0 -0.00967        0     3.12 
10000 0.600000    -9.95    -20.4     85.6  0.00019 0.000337 -0.00065 2.56e-05 2.23e-05  3.9e-05 0.000572  0.00062 0.000994 -3.63e-06 1.57e-08        1    0.997        1        0  0.00167    0.285 7.46e-08     3.99    0.995  0.00144    -21.3 0.000144 1.85e-05 2.44e-07 2.55e-06 3.92e-06     0.99    0.995      139     5.19  0.00291  0.00291 1.37e-09    -93.7 8.88e-06 1.49e-07 0.000995 1.63e-08    0.997 7.46e-06  7.8e-05   0.0716   0.0273   0.0351 1.07e-05 7.46e-06   0.0247        0 -0.00965        0     3.12 
10000 0.800000    -9.95    -20.4     85.6 0.000191 0.000338 -0.000649 2.45e-05 2.65e-05 4.25e-05  0.00052 0.000673  0.00107 -3.23e-06 1.72e-08        1    0.997        1        0  0.00159    0.285 7.46e-08     3.99    0.995  0.00143    -21.7 0.000142  2.4e-05 3.22e-07 2.55e-06 3.93e-06     0.99    0.995      139     5.19  0.00291  0.00291 2.03e-09    -93.8 8.88e-06 1.47e-07 0.000994 1.63e-08    0.997 7.46e-06  7.8e-05   0.0717   0.0273    0.035 1.07e-05 7.46e-06   0.0247        0 -0.00963        0     3.12 
10000 1.000000    -9.95    -20.4     85.6 0.000192 0.000339 -0.000647 2.22e-05 2.88e-05 4.57e-05 0.000442 0.000679  0.00114 -2.21e-06  1.8e-08        1    0.997        1        0  0.00152    0.285 7.46e-08     3.99    0.995  0.00143    -22.1 0.000141 2.93e-05 4.01e-07 2.55e-06 3.95e-06     0.99    0.995      139     5.19  0.00291  0.00291 2.56e-09    -93.8 8.88e-06 1.46e-07 0.000992 1.63e-08    0.997 7.46e-06 7.81e-05   0.0718   0.0272    0.035 1.07e-05 7.46e-06   0.0247        0  -0.0096        0     3.12 
10000 1.200000    -9.95    -20.4     85.6 0.000192  0.00034 -0.000646 1.89e-05  2.9e-05 4.87e-05  0.00034 0.000637   0.0012 -6.86e-07 1.84e-08        1    0.997        1        0  0.00145    0.284 7.46e-08     3.99    0.995  0.00143    -22.5 0.000139 3.45e-05  4.8e-07 2.55e-06 3.97e-06     0.99    0.995      139     5.19  0.00291  0.00291 2.86e-09    -93.8 8.88e-06 1.44e-07  0.00099 1.62e-08    0.997 7.46e-06 7.81e-05   0.0719   0.0271   0.0349 1.07e-05 7.46e-06   0.0247       -0 -0.00957        0     3.12 
10000 1.400000    -9.95    -20.4     85.6 0.000193  0.00034 -0.000644 1.45e-05 2.72e-05 5.13e-05 0.000213 0.000546  0.00125 1.26e-06 1.87e-08        1    0.997        1        0  0.00139    0.284 7.46e-08     3.99    0.995  0.00142    -22.9 0.000137 3.96e-05 5.59e-07 2.55e-06 3.99e-06     0.99    0.995      139     5.19  0.00291  0.00291 2.83e-09    -93.8 8.87e-06 1.43e-07 0.000989 1.62e-08    0.997 7.46e-06 7.81e-05   0.0719    0.027   0.0348 1.07e-05 7.46e-06   0.0248       -0 -0.00953        0     3.12 
10000 1.600000    -9.95    -20.4     85.6 0.000193 0.000341 -0.000643 9.12e-06 2.34e-05 5.36e-05  6.3e-05 0.000408   0.0013 3.54e-06 1.88e-08        1    0.997        1        0  0.00133    0.284 7.45e-08     3.99    0.995  0.00142    -23.3 0.000136 4.44e-05 6.39e-07 2.55e-06 4.01e-06     0.99    0.994      139     5.19  0.00291  0.00291  2.4e-09    -93.8 8.87e-06 1.43e-07 0.000987 1.62e-08    0.997 7.45e-06 7.81e-05    0.072    0.027   0.0347 1.06e-05 7.45e-06   0.0248       -0  -0.0095        0     3.12 
10000 1.800000    -9.95    -20.4     85.6 0.000194 0.000342 -0.000641 2.69e-06 1.75e-05 5.55e-05 -0.00011 0.000224  0.00134  6.1e-06 1.88e-08        1    0.997        1        0  0.00128    0.284 7.45e-08     3.99    0.995  0.00142    -23.7 0.000134 4.92e-05 7.19e-07 2.55e-06 4.03e-06     0.99    0.994      139     5.19  0.00291  0.00291 1.52e-09    -93.8 8.86e-06 1.42e-07 0.000986 1.62e-08    0.997 7.45e-06 7.81e-05   0.0721   0.0269   0.0346 1.06e-05 7.45e-06   0.0248       -0 -0.00946        0     3.12 
10000 2.000000    -9.95    -20.4     85.6 0.000193 0.000342 -0.000639 -4.69e-06  9.6e-06 5.71e-05 -0.000304 -3.92e-06  0.00136 8.88e-06 1.88e-08        1    0.997        1        0  0.00123    0.284 7.44e-08     3.99    0.995  0.00142    -24.1 0.000133 5.38e-05 7.99e-07 2.55e-06 4.05e-06     0.99    0.994      139     5.19  0.00291  0.00291 1.38e-10    -93.8 8.86e-06 1.41e-07 0.000984 1.61e-08    0.997 7.44e-06 7.81e-05   0.0722   0.0268   0.0345 1.06e-05 7.44e-06   0.0249       -0 -0.00942        0     3.12 
10000 2.200000    -9.95    -20.4     85.6 0.000193 0.000342 -0.000638 -1.3e-05 -1.68e-07 5.83e-05 -0.000517 -0.000274  0.00138 1.18e-05 1.88e-08        1    0.997        1        0  0.00118    0.283 7.44e-08     3.99    0.995  0.00142    -24.5 0.000132 5.82e-05  8.8e-07 2.55e-06 4.07e-06     0.99    0.994      139     5.19  0.00291  0.00291 -1.78e-09    -93.8 8.86e-06 1.41e-07 0.000982 1.61e-08    0.997 7.44e-06 7.81e-05   0.0724   0.0267   0.0344 1.06e-05 7.44e-06   0.0249       -0 -0.00938        0     3.12 
